feature	Bacteroides.caccae	Bacteroides.cellulosilyticus	Bacteroides.dorei	Bacteroides.eggerthii	Bacteroides.fragilis	Bacteroides.massiliensis	Bacteroides.ovatus	Bacteroides.stercoris	Bacteroides.thetaiotaomicron	Bacteroides.uniformis	Bacteroides.vulgatus	Parabacteroides.merdae	Prevotella.copri	Alistipes.putredinis	Eubacterium.rectale	Eubacterium.siraeum	Roseburia.intestinalis	Faecalibacterium.prausnitzii	Subdoligranulum.unclassified	Escherichia.coli	Akkermansia.muciniphila
PSM7J15O	0	0	5.16e-05	0	0	0	0	5.56e-05	0	1.61e-05	0	0	0	0	0.0019537	0	0.419605	0.330629	0.0153763	0.0039757	0
PSM7J15Q	0	0	0	0	0	0	0	0	0	0	7.26e-05	0	0	0	0.185293	0	0.227404	0.162229	0.0430715	0.0209819	0
PSM7J15S	0.0001214	0	0.000494	0	0	0	0	0	7.4e-05	0.0007635	9.56e-05	0	1.47e-05	2.83e-05	0.125123	0	0.282983	0.204525	0.0174978	0.0436868	0
PSM7J15U	0	0	0	0	0	0	0	0	0	0	0.000162	0	0	0	0.0791239	0	0.432747	0.274544	0.0150758	0.0040669	0
PSM7J15W	0	0	3.47e-05	0	0.0260836	0	0.0679035	0.0849793	0.0383885	0.0713405	0.181008	0	0.0002044	0	1.72e-05	0	0.0019797	0.145705	0.0114565	8.87e-05	0
PSM7J161	0	0	0	0	0	0	0	0	0	3.61e-05	1.92e-05	0	6.96e-05	0	0	0	1.4e-05	2.24e-05	5.57e-05	0.257624	0
PSM7J163	0	0	0	0	0	0	0	3e-06	0	0	0	0	0	0	0	0	0	1.23e-05	0	0.29334	0
PSM7J169	0.104629	0	0	0	0.0098222	0	0.0533369	0	0.116434	0	0.20519	0	0	0	0.0954262	0	0.172208	0.12241	0.0016081	0	0
PSM7J16B	0.0062029	0	0	0	0.0019642	0	0	0	0.0018442	0	0.0105905	0	0	0	0.0002951	0	0	0.0159376	0.0030592	0.22326	0
PSM7J16F	0.0882328	0	0	0	0.0114873	0	0.0614905	0	0.211599	0	0.390003	0	0	0	0.0195518	0.0432735	0.0020403	0.0440319	0.0013924	0.0051387	0
PSM7J16U	0.0173209	0	0.0147623	0	0.0093369	0	0.0027615	0	0.0010116	0.0364516	0.0301837	0	0.698543	0.0079191	0.0194615	0.0017145	0.0022596	0.0235527	0.0133552	0	1.65e-05
PSM7J16W	0.0184238	0	0.0050088	0	0.0017739	0	0.0050158	0	0.0006205	0.038205	0.0231495	0	0.627701	0.0226407	0.0169956	0.0086979	0.0058268	0.108987	0.0141068	0	0.0103984
PSM7J16Y	0.0936888	0	0.019417	0	0.0041064	0	0.0059262	0	0.0031536	0.145627	0.0284933	0	0.0466148	0.0938484	0.019343	0.021448	0.0005473	0.0406283	0.0707704	0	0.105978
PSM7J171	0.026936	0	0.0053008	0	0.0036479	0	0.007577	0	0.0011883	0.0434699	0.0105712	0	0.606907	0.0351412	0.0117934	0.114512	0	0.0201026	0.0140447	0	0.0075894
PSM7J173	0.0419078	0	0.0110952	0	0.0059055	0	0.0124997	0	0.0016467	0.0448256	0.0486671	0	0.446476	0.0407508	0.0016617	0.0804809	0.0112305	0.0248271	0.0380882	0	0.0241257
PSM7J179	0.0162857	0	0.0055368	0	0.0056448	0	0.0027107	0	0.0011189	0.055639	0.0310435	0	0.427081	0.027483	0.0197135	0.0160586	0.0100484	0.0704742	0.035394	0	0.0130967
PSM7J17B	0	0	0	0	0	0	0	0	0	0	0.0009126	0	0.0001805	0	0	0	0	0	0	0	0
PSM7J17L	0.0794572	0	0	4.44e-05	0.0099072	0	0.0211695	0.304667	0.0056721	0.0436961	1.04e-05	0.0331191	2.21e-05	0.0842305	0	0.0009819	8.95e-05	0.153616	0.0156209	0.0002453	0
PSM7J17T	0.0244358	0	0	9.7e-06	0.0025134	0	0.0078178	0.19942	0	0.162347	1.51e-05	0.0160109	0	0.0414217	0	0.0144688	0	0.107159	0.0605254	0	0
PSM7J17V	0	0	0	0	0	0	0	0	0	0	8e-06	0	0	0	0	0	0.415072	0.0001521	0.0472782	0.0421516	0
PSM7J17X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.640111	0.0003995	0.0201168	0.0191987	0
PSM7J17Z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110238	0.493922	0.0179511	0.0169988	0
PSM7J182	0	0	0	0	0	0	0	0	0	0	1.42e-05	0	0	0	0	0	0.48381	0.260865	0.0131686	0.01219	0
PSM7J184	0	0	0	0	0	0	0	2.74e-05	0	1.99e-05	2.57e-05	0	3.79e-05	0	0	0	0.324671	0.553921	0.0125605	0.0009876	0
PSM7J186	0	0	0	0	0	0	0	0	0	0	3.13e-05	0	0	0	0	0	0.238304	0.598514	0.0065431	0.0017002	0
PSM7J18E	0	0.0016966	0.0068345	0	0.0659084	0	0.0082631	0	0	0.133419	0.0575605	0	0	0.0022495	0.180296	0.0003676	0.0558262	0.37154	0.0006974	0	0
PSM7J18G	0	0.0025906	0.0062512	0	0.0549376	0	0.0261677	0	0	0.068223	0.0770792	0	0	0.0039136	0.0993074	0	5.39e-05	0.435596	0.0006367	0	0
PSM7J18I	0	0.0007437	0.0032187	0	0.0523108	0	0.0080289	0	0	0.048554	0.0716286	0	0	0.0025141	0.188796	0	0.177327	0.282154	0.002265	0	0
PSM7J18K	0	0.0015506	0.0032587	0	0.0323651	0	0.0234413	4.7e-06	0	0.116147	0.260782	0	0	0.0033662	0.0395874	0	0	0.429297	0.000141	0	0
PSM7J18M	0	0.0264491	0.006606	0	0.0750004	0	0.0444176	0	0	0.134558	0.130216	0	5.93e-05	0.0162496	0.160087	0	0	0.213316	0.0017312	0	0
PSM7J18Q	0.0642094	0	0	0.222184	0.016671	0	0.0889363	7e-06	0.0077075	0.0311293	0.0612687	0.0155956	0.0020145	0	0.0124449	0	0.022264	0.0207752	0.0029188	0	0
PSM7J193	0.0407326	0	0	0	0.00578	0	0.293917	0	0.24405	2.98e-05	0.198246	0	4.26e-05	0	0.0042964	0	0.0225342	0.0824829	0.0045922	0	0
PSM7J199	0.0909411	0	0	7.79e-05	0.0075267	0	0.120487	0.262563	0.0127972	0.0819194	0	0.0496828	5.56e-05	0.0797932	0	0.0002871	4.95e-05	0.147114	0.0096702	0.0009027	0.0026857
PSM7J19B	0.0468565	0	0	0.000118	0.0002389	0	0.0531816	0.201446	0.0470661	0.0518478	0.0001029	0.023038	7e-05	0.0785982	0	0.0006841	0	0.0808552	0.0302835	0.0001916	0.0082523
PSM7J19F	0.0092788	0	0	0	0.0877974	0	0.0211639	0.293468	0.0047098	0.0501802	0.0002587	0.0099344	9.62e-05	0.165403	0.0002797	0	0	0.106189	0.021617	0.003525	0
PSM7J19H	0.0209269	0	0	0	0.0056769	0	0.0314798	0.357683	0.0034295	0.0822457	0.0050931	0.0256267	0	0.119088	0	0.0004681	0	0.133404	0.0106288	0.0032127	0
PSM7J19J	0.0462693	0	4.79e-05	4.71e-05	0.0035227	0	0.0380699	0.351083	0.005679	0.0824593	0	0.0145199	0	0.107891	0	0.0013008	0	0.0266748	0.0179006	0.0007825	0
PSM7J19N	0.0265815	0	0.0085598	0	0.005089	0	0.0056352	0	0.0018678	0.0713531	0.0112189	0	0.487134	0.0346027	0.0264465	0.0246062	0.0142283	0.0763469	0.0393494	0	0.0180787
PSM7J19P	0.0178958	0	0.004985	0	0.002642	0	0.0090338	0	0.0006962	0.0479216	0.0232789	0	0.57077	0.0257487	0.0246084	0.0470538	0.0045594	0.0740678	0.0277314	0	0.0143988
PSM7J19R	0.0378994	0	0.0123728	0	0.0012439	0	0.0041704	0.0001183	0.0008813	0.109905	0.0179899	0	0.117868	0.0325722	0.0375853	0.0116078	0.0003756	0.152034	0.0544889	0	0.205239
PSM7J19T	0.0401401	0	0.0086061	0	0.0101256	0	0.0121513	0	0.0009151	0.0276452	0.041169	0	0.560307	0.0402576	0.0371479	0.0049711	0.01515	0.046711	0.0277009	0	0.0058888
PSM7J19Z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0860461	0	0	0.0628881	0.0097757	0
PSM7J1A2	0	0	0	0	0	0	0	0	0	5.2e-05	8.38e-05	0	0	0	0	0.0962695	0	0.000144	0.0520177	0.0470421	0
PSM7J1A4	0	0	0.0006137	0	0	0.0106124	0.0004125	0.0055791	0	0.0035071	0.0121129	0.0009631	0	0.0001367	0.0099321	0.0679733	0.0045422	0.0168577	0.105994	0.0360141	0
PSM7J1A6	0	0	0	0	0	0	0	7.2e-06	0	1.76e-05	0	0	0	0	0	0	0	2.1e-05	0.000115	0.282035	0
PSM7J1A8	0	0	0	0	0	0	0	0	0	2.9e-06	1.05e-05	0	4.53e-05	0	0	0	0.469385	2.06e-05	0.0451388	0.109746	0
PSM7J1AM	0.106947	0	0	0	0.0370384	0	0.135186	0	0.257277	3.52e-05	0.186676	0	0	0	0.0077434	0	0.0155282	0.109662	0.0169513	0.0135662	0
PSM7J1AO	0.0609883	0	0	0	0.0302737	0	0.274329	0	0.207372	0	0.246775	0	0	0	0.0070475	0	0.0077145	0.0578513	0.0059576	0.0014393	0
PSM7J1AQ	0.0459766	0	0	0	0.0144198	0	0.174388	0	0.192784	0	0.349252	0	0	0	0.0078008	0	0.109992	0.0322208	0.0097403	0	0
PSM7J1AS	0.086676	0	0	0	0.0340801	0	0.168534	0	0.167193	0	0.337829	0	0	0	0.0412743	0	0.01213	0.0201715	0.0044028	0.0019974	0
PSM7J1AU	0.120294	0	0	0	0.0366873	0	0.162065	0	0.216826	0	0.315737	0	0	0	0.0321683	0	0.0062334	0.0544498	0.0007189	0.0002185	0
PSM7J1B7	0.0809425	0	0	0.375326	0.0119433	0	0.0612883	7.7e-06	0.0075039	0.150244	0.0812994	0.0494084	0	0	0.010888	0	0.0138753	0.0057524	0.0016374	0	0
PSM7J1B9	0.16251	0	0	0.298966	0.0182776	0	0.0288266	5e-06	0.0044901	0.0520804	0.0876778	0.0339469	0	0	0.0765471	0	0.0018038	0.0458951	0.00355	0.0014685	0
PSM7J1BB	0.0279634	0	0	0.234587	0.0131063	0	0.0309937	0	0.0008313	0.0598891	0.0825343	0.009331	0	0	0.13038	0	0.112723	0.0740508	0.0046436	0	0
PSM7J1BD	0.0391495	0	0	0.352806	0.0167968	0	0.0135142	0	0.0024084	0.105395	0.0277145	0.0288053	0	0	0.0743268	0	0.0958845	0.0502378	0.0045288	0	0
PSM7J1BF	0.0432752	0	0	0.263326	0.0170105	0	0.0181076	1.34e-05	0.0025611	0.077502	0.0312878	0.0292313	0	0	0.135552	0	0.107016	0.064122	0.0031687	3.44e-05	0
PSM7J1BJ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109961	0
PSM7J1BL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.418544	0
PSM7J1BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.401828	0
PSM7J1BR	0	0	0	0	0	0	0	0	0	0	0.0002914	0	0.0004027	0	0	0	0	0	0.0004346	0.0795585	0
PSM7J1BV	0.0260352	0.0036322	0.009357	0	0.0219934	0	0.0477637	0.450053	0.0005242	0.0420067	0.0223755	0.0998076	0	0.0344909	0.001814	0	0.0031324	0.0212017	0.0052062	0	0
PSM7J1BX	0.0217891	0.000175	0.0026528	0	0.0396217	0	0.0282086	0.179028	1.52e-05	0.0731359	0.0139792	0.0575346	0	0.0188779	0	0.0002409	0	0.320305	0.0202762	0	0
PSM7J1C4	0.0130022	0.0049832	0.0108176	0	0.011908	0	0.079344	0.182443	0.0003477	0.0366205	0.028653	0.110414	0	0.0263443	0.0063556	0.0038131	0.0003074	0.0981312	0.0484057	0	0
PSM7J1C8	0.0239447	0.0001741	0.0203472	0	0	0.065659	0.0321205	6.53e-05	0.0040549	0.270982	0.15938	0	2.47e-05	0.0728185	0.0163749	0	0	0.063899	0.0201998	0	0
PSM7J1CC	0.021176	0.0103303	0.018559	0	0	0.153146	0.053205	1.17e-05	0.0079646	0.144524	0.114426	0	0	0.04234	0.0399432	0	0.0173796	0.12979	0.0166912	0.0005472	2.38e-05
PSM7J1CG	0.0001482	0.0125615	0.0403346	0	0	0.137779	0.109413	7.61e-05	0.0035174	0.249291	0.128809	0	5.62e-05	0.0046804	0	0	0	0.130899	0.0137362	0	0
PSM7J1CI	0.0311545	0.0002051	0.0201002	0	0	0.0393305	0.0746013	6.5e-06	0.0002709	0.169448	0.092669	0	0	0.0616583	0.0377412	0	0.0002039	0.178213	0.0135826	0	0
PSM7J1CU	0	0	0.204947	0	0	0.188804	0.0230459	0.0413191	0	0.0095934	5.97e-05	0.0114244	4.7e-06	0	0	0	0.186111	0.188605	0.0010741	0.0011678	0
PSM7J1DF	0.0754423	0	0.0061411	0	0.0220159	0	0.0227688	0.215098	0.0001709	0.048229	0.019838	0.0073309	0	0.0866055	0.0328417	0	0	0.0382299	0.0195071	0.0007253	0.0152021
PSM7J1DL	0.0507079	0	0.0371983	0	0.012515	0	0.0125246	0.209416	0	0.0827159	0.035619	0.0291808	0	0.0697107	0.0232638	0	0	0.0529891	0.0382271	0.0039172	0.007715
PSM7J4EF	0	0	0.299331	0.0213916	0.0736013	0	0.0421756	0	0	0.0201484	0.0007984	0	0	0.0175517	0.0925329	0	0	0.0827798	0.0752549	0.0455263	0
PSMA263M	0	0	0	0	0	0	0.129217	0	0	0	0	0	0	0	0	0	0	2.53e-05	8.17e-05	0.0256684	0
PSMA263S	0	0	0	0	0	0	0.207187	0	0	0	0	0	0	0	0	0	0	0	6.63e-05	0.0447754	0
PSMA263U	0	0	0	0	0	0	0.156112	0	0	0	0	0	0	0	0	0	0	4.08e-05	6.42e-05	0.157635	0
PSMA263W	0	0	0	0	0	0	0.258775	0	0	2.78e-05	7.91e-05	0	6.39e-05	0	0	0	0	0	0	0.0256527	0
PSMA264K	0.0167366	0	0.0022049	0	0.0251916	0	0.0111669	0.530437	1.89e-05	0.021602	0.0314988	0	0	0	0	0	0	0.276792	0.0019609	0	0
PSMA264O	0.0757754	0	0	0	0	0.0417252	0.0102085	0.0073592	0.0260082	0.0045623	0.0275126	0.0052264	0.459792	0	0.0032217	0	0.0023496	0.163754	0.000121	0	0
PSMA264Q	0.110789	0	0	0	0	0.0468595	0.0109415	0.0127868	0.0168052	0.0039522	0.0348861	0.0202571	0.467046	0	0.0015398	0	0.0045489	0.104978	0.0065656	0	0
PSMA264S	0.0494386	0	0	0	0	0.0667325	0.0051007	0.0122192	0.0092182	0.0026426	0.0212959	0.0132364	0.550418	0	0.0058268	0	0.0017734	0.0919883	0.0234154	0	0
PSMA264U	0.0291647	0	0	0	0	0.0683424	0.0072625	0.0144246	0.0060141	0.0030886	0.0366724	0.0079611	0.388577	0	0.0115183	0	0.0109317	0.24467	0.0497522	9.54e-05	0
PSMA264W	0.0372381	0	0	0	0	0.0668804	0.0093147	0.0170517	0.0066843	0.0083229	0.0282516	0.009112	0.311322	0	0.0074008	0	0.0087727	0.298218	0.0515942	0	0
PSMA2653	0.0465539	0	0.166675	0	0.0143652	0	0	0	0.0459584	0.26909	6e-06	0	0	0.0439083	0.0081015	0	0	0.122873	0.0750958	0	0
PSMA2659	0.0344919	0	0.211086	0	0.0237023	0	0	0	0.076756	0.274094	0	0	0	0.0531569	0.0019022	0	3.5e-05	0.088013	0.036915	0.0015325	0
PSMA265B	0.0308105	0	0.204971	0	0.0159882	0	1.77e-05	0	0.0640215	0.326253	3.07e-05	0	3.83e-05	0.0672087	0.0063649	0	8.43e-05	0.0843326	0.0285737	0.0023603	0.0007617
PSMA265D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218066	0	0.414117	0.291886	0.0021922	0.0028578	0
PSMA265F	0	0	0	0	0	0	0	0	0	0	0.0001334	0	3.76e-05	0	0.0279312	0	0.0323114	0.652001	0.0281018	0.0049796	0
PSMA265H	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.373078	0	0.0877062	0.332844	0.0071282	0.003174	0
PSMA265J	0	0	0	0	0	0	0	0	0	3.7e-05	7.25e-05	0	0	0	0.103816	0	0.191121	0.433331	0.0044219	0.0001383	0
PSMA265J_TR	0	0	0	0	0	0	0	0	0	3.7e-05	7.25e-05	0	0	0	0.103816	0	0.191121	0.433331	0.0044219	0.0001383	0
PSMA265L	0	0	0	0	0	0	0	0	0	4e-06	0.0001228	0	0	0	0.0248479	0	0.0906696	0.32288	0.0433659	0.0048289	0
PSMA265N	0.0276206	0	1.07e-05	9.03e-05	0.0117946	0	0.0012757	0.102285	0	0.348063	0	0.0625063	0.0002016	0	0.0953151	0.0372919	0	0.0835508	0.0254837	0	0
PSMA265T	0.246847	0	0	1.91e-05	0.0160008	0	0.0030394	0.118974	0	0.0592243	8.97e-05	0.011739	0	0	0.0965638	0.0139525	0	0.0040329	0.127174	0	0
PSMA265X	0	0	0	0	0.125284	0	0.0086154	0	0.0130562	0.0551421	0.358961	0.0275961	1.87e-05	0	0.123104	0	0.010839	0.114011	0.0360744	0.0006635	0
PSMA2668	0	0	0	0	0	0	0	0	5.9e-06	0	2.29e-05	0	0	0	0	0	4.7e-06	2.14e-05	0	0.107957	0
PSMA266I	0	0	0.350825	0.014874	0.0209855	0	0.0191699	0.0001188	0	0.0907821	7.43e-05	0	0	0.110859	0.0105105	0	0	0.067418	0.101908	0.0010243	0
PSMA266M	0	0	0.273166	0.0175617	0.0463182	0	0.0149741	0	0	0.0559779	0.0001186	0	8.5e-05	0.13038	0.0053166	0	4.19e-05	0.07435	0.107954	0.0018209	0
PSMA266O	0	0	0.392923	0.0960166	0.0371551	0	0.0603478	0	0	0.071618	1.27e-05	0	0	0.0564988	0.0074506	0	0	0.0821007	0.0560112	0.000192	0
PSMA266Q	0	0	0.33929	0.0598061	0.0723873	0	0.0150397	0	0	0.0601685	0.0005392	0	0	0.0600618	0.0336281	0	0	0.133483	0.107182	0.0121487	0
PSMA266U	0	0	0	0	0.0227739	0	0.002579	0	0.0006237	0.0099819	0.132184	0.0130774	0	0	0.44769	0	0.0197586	0.158447	0.0135352	0.0003076	0
PSMA266Y	0	0	0	0	0.063729	0	0.0333628	1.91e-05	0.0099311	0.0153279	0.463578	0.0409712	0	0	0.100185	0	0.0104662	0.158112	0.0208207	0	0
PSMA2671	0	0	0	0	0.0540624	0	0.0115632	3.81e-05	0.0054214	0.0271829	0.267946	0.035238	0	0	0.238335	0	0.0336656	0.155922	0.0330648	6.92e-05	0
PSMA2675	0	0	0	0	0.0392786	0	0.0127178	0	0.0204485	0.034833	0.140753	0.0294555	2.75e-05	0	0.134915	0	0.0426339	0.34055	0.0669945	0	0
PSMA267D	0.0543166	0	0.291774	0	0.0238993	0	0	0	0.0479705	0.256473	0	0	0	0.0281072	0.0093655	0	8.7e-06	0.0766661	0.0304411	0.0094813	0
PSMA267F	0.0187593	0	0.237917	0	0.007416	0	0	0	0.021576	0.299537	0	0	0	0.0788166	0.0024252	0	0	0.0287531	0.0222167	0.0063763	0
PSMA267H	0.0309863	0	0.255794	0	0.0094611	0	8.1e-06	0	0.0386066	0.242683	0.0002007	0	6.97e-05	0.063997	0.0004797	0	0	0.0537657	0.0243247	0.0007916	0
PSMA267J	0.0346884	0	0	0	0	0.0876253	0.0076599	0.0110856	0.0109434	0.0095557	0.0170758	0.0082028	0.447809	0	0.0014812	0	0.0020647	0.193492	0.0359229	0	0
PSMA267P	0.0516959	0	5.4e-06	0	0	0.0764094	0.0061898	0.0098468	0.0412124	0.011679	0.0087098	0.0305258	0.489062	0	0.0016009	0	0.0087851	0.0425143	0.0697023	0	0
PSMA267R	0.0103833	0	3.75e-05	0	0	0.0484287	0.0022028	0.0048735	0.0039446	0.005137	0.0074346	0.0142664	0.561245	0	0.0586807	0	0.0087423	0.108622	0.0506629	0	0
PSMA269G	1.65e-05	0	0.198515	0.0075033	0.343697	0	0.0111527	0	0	0.0277181	0.0002063	0	0	0.0473912	0.002554	0	0	0.0622365	0.106831	0.0136459	0
PSMA269O	0	0	0.443278	0.018007	0.0259153	0	0.0271325	1.47e-05	0	0.0887484	2.77e-05	0	0	0.0757276	0.0050642	0	0	0.162645	0.0484865	3.22e-05	0
PSMA269S	0	0	0	0	0.0970423	0	0.0181664	0	0.0162539	0.040532	0.196343	0.0389299	0.0001844	0	0.0549164	0	0.0013792	0.273629	0.0651709	0.0004378	0
PSMA269W	0	0	0	0	0.220367	0	0.0088294	0	0.0055292	0.023886	0.172351	0.0432745	0	0	0.0522594	0	0	0.153849	0.116109	0.00111	0
PSMA26A1	0	0	0	0	0.12156	0	0.009128	0	0.0109305	0.0451689	0.227614	0.0681131	0	0	0.0413682	0	5.83e-05	0.215922	0.0707001	5.1e-05	0
PSMA26A3	0	0	0	0	0.050859	0	0.0110905	0	0.0035849	0.0175296	0.190407	0.0192335	0	0	0.266792	0	0.02194	0.251361	0.0724812	0.0045494	0
PSMB4MBI	0.0025211	0	0	0	0	0.0240128	0.002616	0.0106951	0.0009781	0.001538	0.0106941	0.0199678	0.510574	0	0.0290667	0	0.001822	0.197873	0.108768	0	0
PSMB4MBK	0.025471	0	2.65e-05	0	0	0.0523843	0.0016196	0.0086474	0.0083181	0.0052981	0.0101889	0.0173924	0.0212642	0	0.0544231	0	0.0013092	0.305002	0.154549	0	0
PSMB4MBS	0	0	0.232862	0.0860877	0.171618	0	0.0230216	7.2e-06	0	0.0556033	0.0001245	0	0	0.0464402	0.0017804	0	0	0.0955227	0.146893	5.08e-05	0
PSMB4MC1	0	0	0	0	0.154544	0.000156	0.0250454	0	0.0232281	0.021535	0.273901	0.0500298	1.31e-05	8.47e-05	0.094814	0	0.0013907	0.154085	0.0374959	0.0023994	0
PSMB4MC3	0	0	0	0	0.0818956	0	0.0467178	0	0.0137811	0.0259841	0.444814	0.0379772	0	0	0.0220554	0	0.0182808	0.188431	0.0318535	0	0
PSMB4MC5	0	0	0	0	0.0449222	0	0.0071472	0	0.0057389	0.0049864	0.280265	0.0159954	6.65e-05	0	0.178593	0	0.0918274	0.189813	0.0136199	0	0
PSMB4MC7	0.0165829	0	0	0	0	0.0793675	0.004172	0.0151438	0.0086243	0.0069552	0.0239715	0.0320474	0.27167	0	0.119254	0	0.006136	0.121264	0.0993582	0	0
MSM5FZ9N_P	0	0	0.0015686	0	0.0028134	0	0	0	0	0.0013022	0.0074946	0	0.0195528	0.0020815	0	0	0	0.190688	0.0023955	0.0002097	0
CSM5FZ3N_P	0.0578261	0	0.0002229	0	0.0136698	0	0	0	0.126928	0.533511	0.0606601	0	0	0	0	0	0	0.0779317	0.0042759	0.0002294	0
CSM5FZ3R_P	0.0337539	0.0002436	0	0	0.0115106	0	0.0006529	0.01886	0.189264	0.565899	0.0421875	0.0006069	0	0.0012588	0.0001234	0.0011695	0	0.0141565	0.0076179	0.0001029	0
MSM5FZA2_P	0	0	0	0	0	0	0	0	0	0	3.2e-06	0	0	0	0.0250921	0	0.280475	0	0.0520248	0.0050665	0.0289647
CSM5YRY7_P	0.0685202	0	7.3e-06	0	0.153931	0	0	0	0.241029	0.42151	0.0410435	0	0	0	0	0	0	0.0119795	0.0013447	0.0015338	0.010949
MSM5LLI2_P	0.0158009	0.0646829	0	0	0.0786128	0	0.0226281	0.518759	0	1.58e-05	2.15e-05	0.0270851	0	0.0595114	0.0015757	0.0112668	0	0.0881389	0.0012031	0	0.0002308
HSM5MEE5_P	0.0002216	0	4.85e-05	0	2.73e-05	0	0.0816338	0.0002431	0.0001035	0.0047742	0.295142	0.0001158	0	0.0002649	0.0419621	0	0.0328155	0.318326	0.000563	0.0081686	0.0031284
CSM5FZ3V_P	0.0449648	0	0.0031525	0	0.0776428	0	0.0023376	0	0.164185	0.570959	0.0366259	0	0	0.000829	0	0	0	0.0349692	0.0013524	0.0004983	0.016114
MSM633FF_P	0	0	0.0005272	0	0	0	0	0	0	0.0004573	0	0	0	0	0.10838	0	0.201218	0.0194007	0.116681	0.0042895	0
ESM5GEYX_P	0.0233201	0.0111444	0.0149396	0	0	0.0804779	0.045203	0.0001094	0.0001803	0.0229667	0.0278207	0	0	0.0850247	0.0250264	0.0281887	0.0024102	0.183954	0.123785	0	0.0004984
HSM5FZBR_P	0	0	0.0288584	0.0021012	0.055491	8.8e-06	0	0	0	0.0464209	0.045621	0	0.53098	0.0572204	0.001822	0	0.0004755	0.0055175	0.0006546	0.0012383	0
ESM5GEZ1_P	0	0	0	0	0.24402	0	6.7e-06	0	0	0.089959	0.0184003	0	0	0	0.119801	0	0.0223296	0.09313	0.0002767	0.0199351	0
MSM5LLI8_P	0.0133218	0.0464954	5.83e-05	0	0.0686813	0	0.0284461	0.562709	0	0.0001337	7.37e-05	0.0238175	0.0016137	0.0531449	0.0064816	0.0133589	0	0.0592449	0.0017663	0.0005247	0
CSM5FZ3X_P	0	0	0	0	0.323747	0	0	0.003105	0.0823437	0.0015059	0.390827	0.0019219	0	0.0002868	0.0063169	0	0.0006147	0.0066272	0.0053038	0.0596359	0
CSM5FZ4A_P	0.0492156	0.0006323	0.0013671	0	0	0	0.0655279	0.327992	0.0003309	0.123875	0.245054	0.0236507	0	0	0.0054547	0	0	0.0208343	0.0156453	0	0.0013368
MSM5LLGN_P	0.0573903	0	1.8e-05	0	0	3.1e-06	0.114374	0.100648	0.0240963	0.0669126	0.0453449	0.125973	0	0.148451	0.003655	0.0004595	0	0.0337446	0.0124843	0	0
CSM5FZ4E_P	0.0004718	0	0.0504944	0	0	0	0.189291	1.74e-05	0.0247536	0.390414	0.0006705	0.0001653	0	0.0704362	0	0.0047836	0	0.0464135	0.0216575	0	0
CSM5FZ3Z_P	0	0	1.02e-05	0	0.379034	0	0	0	0.160463	0.007379	0.217503	0	0	0	0.0045818	0	0	7.6e-06	4.25e-05	0.0230373	0.0007287
ESM5GEZ4_P	0.0365883	0	0.0249147	0	0	0.0315171	0.0675615	3.5e-06	0.0933241	0.0628176	0.0938638	0.0963366	0.0033817	0	0.0318546	0	0.0185534	0.214921	0.0023502	0	0
HSM5MD7W_P	0	0	0.0154168	0	0.0275441	0	0.0004499	1.08e-05	0	0.014112	0.0169487	0	0.774108	0.0182952	0.0332783	0	0.0002614	0.0175206	0.0006615	0.0045345	0
MSM5LLIM_P	0.0171919	0.0118639	0.0105326	0	0.0322225	0	0.0745385	0.0030349	0.0453865	0.0128119	0.108978	0.0417643	0	0.118332	0.0046807	0.0005097	0	0.150387	0.0108493	0	0
CSM5MCVB_P	0.0211673	0	0.755687	0	0	1.37e-05	0.0009577	0	0.0005357	0.0010556	0.0024071	0.0012039	0	0.0031918	0.0003456	0	0.0009811	0.0023425	0	0.123969	0
MSM5LLI4_P	0.0101746	0.0344801	0	0	0.0437503	0	0.0085188	0.384602	0	0.0009847	0.0002664	0.0276562	0	0.0466885	0.0089222	0.0128233	0	0.319093	0.0021362	0.0012658	0.000161
CSM5MCVD_P	0.0583412	0	0.0001333	4.7e-06	0.0449193	0	0.0007031	0.0526487	0.121081	0.418162	0.0841131	0.001458	0.0263818	0.0031863	0	0	0	0.0152797	0.0071678	0.0002449	0.0281997
CSM5FZ42_P	0	0	0.0001028	0	0.1289	2.78e-05	6.93e-05	5.76e-05	0.0803155	0.0001067	0.42731	0	0	0.0003441	0.0275623	0	0	0.0008525	0.0005584	0	0
ESM5GEZ6_P	0.016121	0	0.0199701	0.0053514	0	0.0160279	0.0319871	0.000955	0.0327506	0.0134751	0.0373208	0.0403258	7.17e-05	0.166914	0.0673117	0	0.0589817	0.168461	0.0089334	0.0055886	0.0005397
MSM5LLE3_P	3.09e-05	0	0.0009884	0	0	0	0.0002226	0	0.0002048	0.001054	0.0003406	0.0002541	0	0.0013905	0.0017378	0	0.370307	0.0019307	0.0009588	0.0232706	0
